user_id,total_orders,avg_days_between_orders,avg_shopping_hour,avg_products_per_order,department_diversity
34879,7,22.333333333333332,13.571428571428571,3.0,3
34880,8,18.0,16.25,5.0,2
34881,47,7.086956521739131,15.638297872340425,13.0,5
34882,19,16.944444444444443,11.842105263157896,4.0,3
34883,9,17.25,12.777777777777779,2.0,1
34884,7,26.666666666666668,16.0,9.0,6
34885,6,6.0,15.166666666666666,16.0,7
34886,12,8.181818181818182,14.416666666666666,32.0,9
34887,26,10.8,14.038461538461538,4.0,4
34888,8,16.285714285714285,15.5,8.0,5
34889,13,22.083333333333332,9.307692307692308,8.0,6
34891,11,18.0,11.727272727272727,5.0,2
34892,57,5.125,14.12280701754386,3.0,3
34893,5,8.75,12.2,8.0,3
34894,12,22.0,15.75,13.0,7
34895,4,16.666666666666668,14.25,24.0,10
34897,7,9.666666666666666,13.0,3.0,3
34898,5,30.0,18.8,18.0,8
34899,15,14.571428571428571,16.066666666666666,3.0,2
34900,5,27.75,13.6,12.0,8
34901,45,4.681818181818182,15.088888888888889,7.0,3
34903,5,16.5,16.0,7.0,5
34904,28,8.25925925925926,11.928571428571429,4.0,4
34905,16,8.733333333333333,13.25,9.0,5
34908,16,15.733333333333333,16.0,7.0,5
34911,14,14.307692307692308,15.0,7.0,6
34912,7,24.333333333333332,14.285714285714286,7.0,5
34915,5,22.25,15.6,3.0,2
34918,5,21.75,12.0,6.0,3
34919,59,6.086206896551724,12.389830508474576,6.0,2
34920,18,11.470588235294118,17.61111111111111,19.0,7
34921,29,9.5,12.862068965517242,12.0,5
34922,5,10.75,16.6,5.0,2
34923,4,22.0,13.75,9.0,6
34925,10,14.222222222222221,11.6,17.0,3
34926,13,18.666666666666668,14.76923076923077,12.0,7
34929,5,25.0,12.2,12.0,7
34930,19,18.166666666666668,10.0,2.0,2
34931,4,30.0,19.5,1.0,1
34932,6,10.0,11.166666666666666,15.0,7
34933,20,11.789473684210526,11.3,5.0,3
34935,13,13.833333333333334,14.461538461538462,3.0,3
34936,4,20.666666666666668,12.75,8.0,5
34937,9,10.0,10.88888888888889,9.0,7
34941,13,17.583333333333332,15.76923076923077,7.0,5
34943,17,19.125,16.647058823529413,7.0,4
34945,30,12.517241379310345,13.866666666666667,10.0,5
34947,17,20.4375,10.647058823529411,20.0,9
34948,39,9.552631578947368,12.666666666666666,9.0,5
34950,6,25.6,9.666666666666666,33.0,11
34953,14,14.76923076923077,15.428571428571429,6.0,4
34956,33,10.71875,15.636363636363637,10.0,5
34958,23,13.181818181818182,11.434782608695652,5.0,2
34959,13,15.083333333333334,13.0,12.0,6
34962,12,15.727272727272727,14.833333333333334,23.0,8
34965,4,12.333333333333334,18.25,2.0,1
34966,6,15.4,12.5,22.0,7
34967,5,24.25,17.2,18.0,7
34970,16,12.466666666666667,12.875,2.0,2
34971,22,10.238095238095237,13.772727272727273,19.0,3
34972,5,7.5,16.6,11.0,7
34976,9,10.5,12.777777777777779,32.0,10
34977,33,10.9375,12.272727272727273,25.0,10
34978,22,11.80952380952381,11.363636363636363,5.0,3
34979,6,18.8,18.333333333333332,42.0,13
34980,4,23.0,15.5,18.0,7
34983,38,8.837837837837839,13.68421052631579,15.0,6
34984,5,23.25,18.0,7.0,4
34987,11,8.1,11.454545454545455,4.0,4
34988,23,9.181818181818182,12.173913043478262,8.0,5
34989,5,22.5,14.2,4.0,2
34990,32,6.161290322580645,16.5,9.0,6
34991,21,11.45,13.428571428571429,3.0,2
34992,4,30.0,11.5,4.0,1
34993,4,13.333333333333334,12.5,2.0,2
34994,53,7.0,15.660377358490566,32.0,10
34995,13,18.25,12.23076923076923,1.0,1
34996,13,16.833333333333332,7.153846153846154,2.0,2
34997,4,22.333333333333332,14.0,12.0,4
34998,16,9.8,9.125,5.0,2
34999,17,17.625,12.235294117647058,14.0,7
35001,4,30.0,12.75,6.0,4
35002,54,6.7924528301886795,13.38888888888889,1.0,1
35003,7,19.5,14.571428571428571,5.0,4
35004,6,30.0,14.5,3.0,2
35006,7,22.5,17.0,10.0,5
35008,10,13.88888888888889,13.6,7.0,2
35009,5,17.75,13.4,5.0,2
35010,15,6.928571428571429,11.0,13.0,6
35011,40,9.307692307692308,16.75,24.0,9
35012,4,30.0,12.5,8.0,5
35015,7,12.833333333333334,14.0,21.0,6
35016,4,26.666666666666668,13.75,5.0,3
35017,47,3.152173913043478,12.085106382978724,22.0,1
35018,4,24.666666666666668,16.0,1.0,1
35019,11,20.9,15.363636363636363,6.0,2
35020,11,14.7,16.0,27.0,7
35021,9,23.625,8.777777777777779,7.0,5
35023,7,15.666666666666666,13.0,19.0,8
35025,13,16.583333333333332,13.76923076923077,6.0,4
35026,4,25.666666666666668,12.0,13.0,8
35029,19,13.944444444444445,12.31578947368421,31.0,10
35031,4,19.0,7.0,3.0,3
35033,29,9.75,14.793103448275861,8.0,5
35035,11,21.5,16.90909090909091,1.0,1
35036,6,23.0,13.5,8.0,5
35038,59,6.241379310344827,12.559322033898304,18.0,7
35039,15,17.857142857142858,14.066666666666666,11.0,6
35040,10,21.77777777777778,13.8,11.0,4
35042,13,20.666666666666668,11.153846153846153,10.0,4
35043,7,6.333333333333333,13.285714285714286,5.0,4
35044,18,19.0,15.222222222222221,28.0,10
35045,6,25.2,12.666666666666666,12.0,6
35047,5,13.0,12.4,35.0,9
35051,20,12.789473684210526,13.85,15.0,7
35052,11,13.8,11.363636363636363,8.0,3
35053,17,9.5625,11.294117647058824,4.0,2
35055,4,22.333333333333332,11.5,6.0,6
35056,29,12.428571428571429,12.96551724137931,30.0,13
35057,5,14.75,12.4,12.0,6
35060,8,16.571428571428573,15.25,8.0,3
35061,100,1.3838383838383839,11.88,5.0,3
35062,4,21.666666666666668,18.75,12.0,7
35063,40,8.820512820512821,14.25,11.0,7
35064,6,12.8,14.333333333333334,14.0,7
35065,11,19.1,10.636363636363637,11.0,4
35066,21,8.2,15.047619047619047,10.0,6
35070,4,17.0,10.25,17.0,5
35071,6,20.2,15.666666666666666,22.0,5
35072,53,6.788461538461538,15.735849056603774,13.0,6
35073,12,9.0,12.666666666666666,28.0,8
35075,64,5.5396825396825395,12.71875,16.0,9
35077,23,15.0,14.0,14.0,9
35078,22,7.476190476190476,13.727272727272727,10.0,6
35079,49,7.4375,12.16326530612245,3.0,3
35081,22,7.809523809523809,16.636363636363637,11.0,6
35082,17,10.4375,13.705882352941176,9.0,5
35083,4,22.333333333333332,16.75,3.0,2
35084,4,9.666666666666666,14.75,21.0,11
35085,15,16.571428571428573,13.466666666666667,9.0,7
35086,4,19.0,11.75,25.0,10
35088,8,29.428571428571427,14.0,1.0,1
35089,14,19.384615384615383,11.571428571428571,11.0,5
35090,6,19.0,12.333333333333334,17.0,7
35091,12,24.09090909090909,12.916666666666666,2.0,1
35093,11,22.8,12.636363636363637,29.0,7
35096,5,13.75,9.0,22.0,9
35100,44,7.976744186046512,13.909090909090908,3.0,3
35104,4,11.333333333333334,12.0,7.0,5
35105,34,9.484848484848484,14.235294117647058,12.0,4
35106,11,22.3,15.727272727272727,5.0,4
35107,38,9.675675675675675,13.026315789473685,15.0,6
35110,25,12.333333333333334,14.92,6.0,5
35112,4,7.333333333333333,11.5,3.0,3
35114,22,8.619047619047619,10.0,1.0,1
35115,4,26.333333333333332,17.0,7.0,2
35116,13,23.083333333333332,13.461538461538462,6.0,4
35117,11,20.7,11.818181818181818,21.0,8
35118,15,7.571428571428571,13.666666666666666,11.0,6
35120,5,27.5,11.6,3.0,3
35121,10,11.777777777777779,13.1,11.0,4
35122,4,30.0,14.75,9.0,2
35123,45,8.068181818181818,12.933333333333334,25.0,7
35124,6,18.2,16.333333333333332,6.0,3
35125,4,7.0,11.25,16.0,5
35126,18,14.058823529411764,11.444444444444445,13.0,6
35127,6,16.4,17.333333333333332,13.0,6
35128,10,7.444444444444445,18.5,4.0,3
35129,5,25.5,18.4,6.0,5
35130,14,18.307692307692307,12.642857142857142,9.0,3
35134,7,8.5,13.142857142857142,3.0,1
35135,17,16.25,15.176470588235293,5.0,4
35136,4,13.666666666666666,13.75,7.0,4
35137,9,19.0,14.444444444444445,12.0,6
35139,4,18.333333333333332,14.25,7.0,3
35141,5,21.5,12.6,13.0,5
35142,10,18.88888888888889,13.9,15.0,8
35144,8,13.857142857142858,13.375,1.0,1
35145,7,24.833333333333332,15.428571428571429,1.0,1
35150,34,10.969696969696969,14.147058823529411,19.0,9
35151,6,29.0,13.333333333333334,9.0,5
35152,10,19.88888888888889,13.8,15.0,6
35153,62,5.967213114754099,10.96774193548387,11.0,5
35154,9,18.125,14.11111111111111,11.0,6
35155,69,5.294117647058823,14.768115942028986,9.0,6
35156,7,6.666666666666667,14.142857142857142,14.0,4
35158,12,12.272727272727273,12.583333333333334,9.0,6
35159,5,30.0,12.0,9.0,7
35160,8,17.142857142857142,14.25,4.0,4
35161,25,8.666666666666666,10.6,14.0,3
35162,32,10.451612903225806,11.8125,9.0,4
35163,12,12.090909090909092,15.75,2.0,2
35164,10,20.555555555555557,15.2,10.0,4
35170,11,21.3,14.818181818181818,11.0,5
35171,12,13.454545454545455,16.333333333333332,14.0,7
35172,5,14.0,12.6,18.0,6
35174,6,15.8,13.666666666666666,9.0,5
35178,18,17.058823529411764,14.777777777777779,9.0,5
35179,10,23.666666666666668,14.5,49.0,11
35181,38,9.486486486486486,9.394736842105264,16.0,3
35182,10,16.666666666666668,13.7,7.0,4
35183,8,18.0,13.375,2.0,1
35184,39,9.394736842105264,12.743589743589743,9.0,4
35192,8,9.0,13.0,8.0,4
35193,5,21.75,15.0,1.0,1
35196,24,12.521739130434783,16.083333333333332,7.0,4
35202,10,23.444444444444443,17.1,6.0,5
35204,15,8.571428571428571,11.266666666666667,16.0,5
35207,4,30.0,16.5,6.0,4
35208,6,19.8,12.0,7.0,3
35210,20,8.105263157894736,13.2,7.0,4
35211,6,19.0,16.0,5.0,5
35212,9,16.125,13.777777777777779,2.0,2
35213,25,14.291666666666666,12.36,16.0,9
35215,6,14.0,11.166666666666666,40.0,9
35217,4,30.0,11.5,14.0,6
35221,18,5.705882352941177,12.166666666666666,6.0,4
35223,14,9.384615384615385,15.142857142857142,2.0,2
35226,4,14.666666666666666,11.5,3.0,2
35228,31,9.333333333333334,11.96774193548387,21.0,7
35230,9,8.625,12.666666666666666,14.0,6
35231,29,12.928571428571429,14.241379310344827,13.0,6
35233,23,13.409090909090908,15.173913043478262,13.0,3
35234,5,14.5,15.6,3.0,3
35235,8,14.714285714285714,11.75,8.0,3
35236,5,29.5,15.4,15.0,7
35237,28,12.814814814814815,13.071428571428571,8.0,2
35239,27,12.923076923076923,14.962962962962964,10.0,4
35243,8,17.857142857142858,12.625,5.0,4
35244,4,30.0,12.5,3.0,2
35247,31,8.6,11.258064516129032,22.0,6
35250,30,12.137931034482758,15.8,8.0,5
35251,13,15.416666666666666,12.461538461538462,5.0,2
35252,5,9.25,12.2,7.0,6
35253,23,14.636363636363637,12.73913043478261,4.0,2
35254,9,7.5,14.777777777777779,10.0,6
35255,35,8.205882352941176,12.971428571428572,18.0,6
35256,5,18.5,11.6,1.0,1
35257,5,23.0,16.8,15.0,6
35260,10,4.444444444444445,12.4,10.0,4
35261,10,23.77777777777778,16.0,13.0,7
35263,6,15.2,12.5,2.0,2
35264,8,19.0,11.5,12.0,7
35265,4,21.0,12.5,10.0,5
35266,5,21.75,14.6,6.0,5
35267,32,10.96774193548387,12.65625,9.0,5
35269,77,4.776315789473684,14.87012987012987,24.0,9
35270,20,8.842105263157896,13.4,40.0,13
35271,6,28.4,16.5,9.0,3
35274,9,14.75,10.11111111111111,2.0,2
35276,26,11.92,16.73076923076923,7.0,4
35279,16,8.0,13.9375,6.0,2
35281,30,11.379310344827585,13.666666666666666,26.0,9
35282,4,24.666666666666668,20.0,11.0,6
35285,7,11.833333333333334,15.428571428571429,11.0,5
35286,29,4.75,15.0,13.0,8
35288,8,25.0,15.375,7.0,4
35289,5,10.5,12.8,9.0,7
35290,8,18.0,13.5,4.0,2
35291,13,20.25,13.692307692307692,8.0,4
35296,5,12.5,15.4,16.0,5
35298,31,9.666666666666666,16.838709677419356,7.0,5
35299,10,15.444444444444445,13.4,19.0,8
35301,8,18.285714285714285,15.375,11.0,7
35303,4,24.0,12.25,20.0,9
35304,8,23.714285714285715,12.625,6.0,5
35306,6,30.0,11.833333333333334,14.0,4
35307,5,10.0,11.6,9.0,5
35308,9,17.5,15.555555555555555,27.0,8
35310,9,15.375,10.555555555555555,5.0,5
35311,33,9.125,14.666666666666666,2.0,2
35312,20,12.157894736842104,13.1,7.0,4
35314,41,9.1,16.073170731707318,24.0,10
35316,17,14.875,11.882352941176471,8.0,4
35319,10,19.22222222222222,12.9,6.0,5
35320,4,15.666666666666666,15.75,9.0,5
35323,9,17.125,13.333333333333334,1.0,1
35324,32,8.516129032258064,12.0,2.0,2
35325,5,25.5,13.0,12.0,5
35326,10,18.11111111111111,17.1,12.0,5
35328,18,15.411764705882353,14.222222222222221,6.0,2
35329,9,8.125,13.777777777777779,7.0,4
35330,15,18.785714285714285,12.6,2.0,1
35331,4,26.333333333333332,17.0,12.0,5
35332,17,13.875,14.058823529411764,18.0,4
35333,5,14.5,10.8,7.0,3
35334,5,18.25,10.4,7.0,4
35335,9,15.75,13.11111111111111,4.0,4
35336,14,13.23076923076923,11.5,3.0,2
35337,7,21.666666666666668,13.571428571428571,7.0,2
35338,14,6.461538461538462,12.5,6.0,4
35340,14,6.461538461538462,12.357142857142858,12.0,6
35341,4,21.666666666666668,11.5,1.0,1
35346,14,16.076923076923077,13.857142857142858,10.0,5
35349,12,22.272727272727273,13.833333333333334,22.0,7
35351,20,14.736842105263158,10.85,7.0,5
35353,18,13.0,10.88888888888889,6.0,3
35355,14,16.384615384615383,11.0,6.0,2
35358,6,5.8,12.833333333333334,11.0,6
35359,12,15.727272727272727,10.333333333333334,6.0,2
35362,13,5.0,13.307692307692308,12.0,6
35363,14,20.615384615384617,16.5,8.0,5
35364,5,23.5,17.2,6.0,5
35365,22,12.380952380952381,12.136363636363637,12.0,3
35367,28,8.296296296296296,13.178571428571429,6.0,1
35368,19,4.777777777777778,14.842105263157896,7.0,5
35373,35,10.5,13.8,14.0,6
35375,5,8.25,13.6,6.0,5
35377,4,20.333333333333332,11.0,3.0,1
35378,13,19.916666666666668,16.384615384615383,8.0,3
35379,12,27.90909090909091,11.916666666666666,18.0,5
35383,5,17.75,11.6,32.0,12
35386,15,21.785714285714285,12.933333333333334,27.0,7
35387,5,23.25,13.4,5.0,3
35388,5,24.75,13.0,22.0,9
35389,10,22.666666666666668,11.2,4.0,4
35390,18,15.411764705882353,14.277777777777779,16.0,9
35391,8,9.428571428571429,14.25,18.0,8
35392,15,18.928571428571427,13.333333333333334,4.0,3
35396,21,15.95,13.714285714285714,2.0,1
35397,14,12.23076923076923,15.642857142857142,12.0,8
35400,10,13.11111111111111,14.9,3.0,2
35402,4,18.666666666666668,11.75,11.0,3
35403,5,25.75,13.6,10.0,6
35404,78,4.35064935064935,13.166666666666666,16.0,7
35406,8,9.714285714285714,17.125,5.0,3
35407,5,12.25,7.8,5.0,4
35408,10,10.11111111111111,15.5,26.0,7
35411,25,11.083333333333334,13.64,14.0,7
35412,30,11.172413793103448,11.833333333333334,7.0,6
35413,6,24.2,14.333333333333334,1.0,1
35414,15,19.928571428571427,8.533333333333333,6.0,2
35415,17,21.3125,11.647058823529411,6.0,4
35416,51,6.14,12.058823529411764,7.0,3
35417,9,18.75,17.11111111111111,4.0,2
35419,5,20.5,13.0,5.0,3
35420,5,30.0,14.2,31.0,9
35423,8,15.571428571428571,12.875,17.0,7
35425,9,8.625,15.222222222222221,11.0,7
35427,6,16.8,16.166666666666668,8.0,6
35428,57,6.017857142857143,13.035087719298245,11.0,6
35433,14,19.23076923076923,13.0,11.0,5
35434,4,12.666666666666666,11.25,10.0,4
35435,24,11.08695652173913,17.375,6.0,3
35439,28,9.925925925925926,13.392857142857142,2.0,2
35443,5,16.25,13.8,2.0,1
35446,8,22.0,9.875,18.0,8
35447,8,20.571428571428573,9.375,1.0,1
35448,26,11.76,10.461538461538462,19.0,8
35449,54,5.9245283018867925,14.333333333333334,3.0,2
35450,9,9.125,14.88888888888889,10.0,4
35451,7,7.166666666666667,12.142857142857142,13.0,3
35452,10,18.22222222222222,13.8,6.0,4
35453,9,21.5,15.444444444444445,6.0,6
35454,14,18.153846153846153,11.285714285714286,4.0,3
35455,49,7.395833333333333,11.346938775510203,6.0,5
35457,10,22.333333333333332,11.3,2.0,2
35458,5,23.5,17.2,10.0,6
35459,8,16.857142857142858,18.375,8.0,5
35460,21,15.45,13.0,14.0,9
35461,15,19.142857142857142,11.8,10.0,5
35462,20,11.210526315789474,12.8,1.0,1
35463,5,19.5,12.4,8.0,4
35466,29,8.535714285714286,11.275862068965518,6.0,6
35467,6,25.4,14.333333333333334,5.0,3
35468,5,14.25,15.2,7.0,6
35470,5,13.25,12.4,14.0,5
35471,4,30.0,11.25,15.0,8
35472,14,20.76923076923077,12.714285714285714,2.0,2
35473,43,8.523809523809524,13.418604651162791,6.0,4
35474,8,24.0,11.625,1.0,1
35475,100,3.3838383838383836,16.88,4.0,4
35476,78,4.7272727272727275,14.41025641025641,4.0,2
35480,13,13.5,14.384615384615385,8.0,4
35481,4,7.0,12.25,17.0,8
35482,16,17.933333333333334,12.9375,16.0,5
35486,6,4.6,16.0,4.0,3
35487,50,7.387755102040816,15.24,7.0,4
35488,6,8.4,15.333333333333334,5.0,3
35489,16,10.066666666666666,13.6875,22.0,10
35490,48,7.617021276595745,16.291666666666668,22.0,6
35491,9,21.25,11.0,2.0,2
35495,10,16.11111111111111,17.3,14.0,6
35496,25,11.791666666666666,13.0,16.0,5
35497,21,10.15,12.904761904761905,4.0,1
35498,48,7.76595744680851,13.916666666666666,10.0,5
35500,9,15.125,14.777777777777779,6.0,3
35503,7,22.666666666666668,11.571428571428571,5.0,4
35504,9,9.5,13.555555555555555,4.0,2
35505,28,12.777777777777779,12.928571428571429,15.0,8
35507,4,20.0,15.5,7.0,5
35508,6,24.4,14.833333333333334,4.0,3
35509,16,19.666666666666668,11.625,13.0,6
35512,4,22.333333333333332,13.25,8.0,5
35513,8,10.714285714285714,14.25,4.0,3
35514,7,22.5,12.0,5.0,3
35516,10,9.555555555555555,14.5,7.0,5
35517,17,16.9375,10.882352941176471,9.0,5
35518,9,23.125,14.666666666666666,5.0,5
35519,12,12.363636363636363,15.5,9.0,5
35521,8,16.0,12.75,5.0,3
35523,5,26.0,13.6,10.0,7
35524,14,14.153846153846153,13.142857142857142,5.0,4
35525,11,14.0,13.727272727272727,3.0,2
35526,20,16.42105263157895,15.15,9.0,4
35528,71,5.0285714285714285,12.43661971830986,6.0,4
35529,41,8.7,13.0,10.0,4
35532,6,28.2,14.666666666666666,7.0,4
35533,9,25.625,17.0,16.0,8
35534,10,21.88888888888889,13.3,6.0,2
35536,22,12.19047619047619,11.181818181818182,2.0,1
35537,7,10.5,11.142857142857142,26.0,3
35538,10,20.11111111111111,12.9,4.0,4
35539,5,10.5,10.8,3.0,2
35541,5,21.25,13.0,10.0,6
35542,12,15.454545454545455,15.833333333333334,10.0,6
35545,17,18.125,14.882352941176471,8.0,5
35548,35,9.970588235294118,14.0,21.0,8
35549,12,26.636363636363637,14.75,34.0,10
35550,5,25.75,14.8,1.0,1
35551,43,7.142857142857143,10.86046511627907,15.0,4
35552,6,23.4,13.0,9.0,6
35553,25,13.458333333333334,13.56,23.0,9
35558,4,23.666666666666668,8.5,3.0,3
35559,41,6.5,10.658536585365853,12.0,5
35560,17,16.5,16.88235294117647,4.0,4
35563,12,15.0,11.5,8.0,4
35564,4,30.0,13.0,5.0,2
35567,8,24.0,12.5,15.0,5
35569,19,12.333333333333334,14.157894736842104,6.0,4
35571,16,7.133333333333334,13.25,16.0,8
35572,48,7.702127659574468,13.8125,23.0,7
35573,9,4.625,16.77777777777778,20.0,10
35575,9,16.375,11.0,13.0,8
35576,32,8.193548387096774,11.3125,7.0,5
35579,7,25.166666666666668,13.571428571428571,7.0,3
35580,4,9.333333333333334,11.5,9.0,4
35583,83,4.439024390243903,13.795180722891565,13.0,7
35586,16,19.133333333333333,15.6875,17.0,4
35587,25,10.833333333333334,13.32,23.0,7
35590,44,8.44186046511628,13.0,19.0,9
35592,4,9.0,16.25,2.0,1
35593,11,17.3,14.181818181818182,4.0,2
35596,8,7.0,13.75,12.0,7
35598,4,22.666666666666668,11.75,3.0,3
35600,5,15.5,14.2,6.0,1
35601,7,26.5,12.0,8.0,3
35602,8,7.571428571428571,11.5,8.0,5
35606,6,25.8,14.0,8.0,4
35607,13,19.583333333333332,11.538461538461538,17.0,9
35608,17,15.5,15.705882352941176,12.0,6
35609,6,11.4,13.666666666666666,2.0,2
35610,8,13.285714285714286,15.375,26.0,8
35611,8,18.571428571428573,14.5,6.0,4
35612,12,17.818181818181817,13.166666666666666,4.0,4
35613,6,22.4,12.666666666666666,1.0,1
35615,13,23.25,12.076923076923077,4.0,2
35616,54,6.830188679245283,14.537037037037036,20.0,9
35618,5,21.0,11.2,18.0,8
35619,7,24.833333333333332,13.142857142857142,1.0,1
35621,8,26.428571428571427,13.75,32.0,13
35622,4,10.333333333333334,14.5,9.0,4
35623,4,14.333333333333334,11.5,17.0,7
35624,4,14.666666666666666,12.5,19.0,6
35625,5,30.0,15.4,16.0,5
35628,18,15.529411764705882,15.166666666666666,3.0,3
35630,4,14.333333333333334,17.5,3.0,2
35631,47,7.869565217391305,13.872340425531915,8.0,5
35634,4,17.333333333333332,8.25,14.0,7
35635,6,21.2,12.333333333333334,19.0,10
35637,4,22.333333333333332,18.25,15.0,4
35639,5,10.0,12.0,5.0,2
35641,13,7.0,12.23076923076923,12.0,6
35642,25,6.833333333333333,14.56,5.0,2
35643,12,16.818181818181817,14.666666666666666,36.0,9
35644,14,16.0,11.357142857142858,16.0,9
35645,12,16.545454545454547,13.25,17.0,7
35646,32,11.387096774193548,13.1875,6.0,3
35648,23,14.590909090909092,12.304347826086957,12.0,6
35650,8,12.428571428571429,9.875,4.0,4
35651,17,16.9375,12.117647058823529,14.0,6
35653,19,13.277777777777779,11.31578947368421,14.0,8
35655,8,22.285714285714285,10.375,9.0,6
35657,8,5.0,10.25,7.0,5
35659,10,20.666666666666668,15.4,3.0,3
35660,6,17.6,14.666666666666666,7.0,4
35663,5,19.25,15.2,16.0,8
35665,4,16.666666666666668,15.75,11.0,3
35667,8,24.714285714285715,15.75,3.0,3
35669,20,3.6842105263157894,14.65,2.0,2
35670,31,8.866666666666667,13.03225806451613,9.0,5
35672,10,13.11111111111111,14.1,21.0,6
35674,18,16.352941176470587,15.555555555555555,1.0,1
35676,5,19.5,9.8,8.0,5
35677,6,16.2,15.833333333333334,5.0,4
35678,4,25.0,12.5,5.0,2
35679,22,11.428571428571429,12.681818181818182,12.0,6
35680,5,11.0,12.8,4.0,3
35681,7,24.0,13.142857142857142,24.0,8
35683,18,14.529411764705882,12.333333333333334,5.0,2
35686,23,15.363636363636363,14.869565217391305,3.0,2
35687,6,30.0,16.0,4.0,2
35688,4,29.0,12.75,8.0,4
35691,4,25.333333333333332,10.75,7.0,1
35692,28,9.925925925925926,11.785714285714286,7.0,2
35695,10,7.666666666666667,12.1,18.0,8
35698,11,22.3,18.181818181818183,15.0,8
35699,8,23.142857142857142,16.25,5.0,2
35700,17,10.1875,13.823529411764707,16.0,7
35701,14,16.76923076923077,15.0,4.0,4
35702,49,7.104166666666667,11.653061224489797,10.0,4
35703,22,13.857142857142858,14.863636363636363,1.0,1
35704,39,4.7894736842105265,10.282051282051283,3.0,1
35705,7,20.833333333333332,19.428571428571427,12.0,6
35706,18,11.0,13.222222222222221,8.0,4
35707,17,13.8125,13.235294117647058,6.0,3
35708,10,23.88888888888889,13.5,17.0,9
35709,28,10.851851851851851,12.714285714285714,16.0,6
35711,8,4.142857142857143,20.0,10.0,5
35713,5,15.0,11.2,6.0,5
35714,4,19.0,13.25,4.0,2
35715,4,27.333333333333332,13.0,5.0,3
35717,34,8.696969696969697,8.735294117647058,1.0,1
35719,72,5.112676056338028,11.041666666666666,4.0,2
35720,7,22.666666666666668,15.0,2.0,2
35721,4,3.6666666666666665,15.5,15.0,5
35722,10,14.777777777777779,10.6,2.0,1
35723,38,9.72972972972973,15.973684210526315,12.0,6
35724,6,22.8,13.833333333333334,8.0,4
35725,10,4.777777777777778,14.6,2.0,1
35728,6,12.6,14.0,14.0,7
35730,7,10.166666666666666,14.857142857142858,33.0,7
35731,6,25.8,15.166666666666666,2.0,2
35734,7,21.666666666666668,16.571428571428573,12.0,4
35737,48,7.702127659574468,12.520833333333334,20.0,8
35738,4,26.333333333333332,9.75,29.0,12
35740,8,15.0,13.75,17.0,4
35741,21,9.3,13.761904761904763,4.0,3
35742,16,14.933333333333334,14.375,12.0,7
35743,12,16.09090909090909,10.916666666666666,3.0,1
35745,9,11.375,14.666666666666666,11.0,6
35746,5,11.25,11.4,7.0,2
35747,9,7.0,17.0,6.0,4
35748,55,5.333333333333333,12.327272727272728,2.0,1
35749,12,13.818181818181818,10.25,14.0,8
35750,32,8.838709677419354,13.40625,13.0,4
35751,7,21.0,16.0,10.0,6
35752,80,3.9367088607594938,15.225,5.0,2
35755,34,10.969696969696969,14.352941176470589,17.0,9
35757,34,2.9696969696969697,12.117647058823529,6.0,3
35758,23,11.772727272727273,16.130434782608695,11.0,3
35759,8,9.285714285714286,8.375,9.0,4
35760,18,12.705882352941176,14.0,17.0,5
35762,26,11.16,13.0,12.0,6
35763,6,21.6,11.333333333333334,13.0,7
35764,10,16.11111111111111,16.9,4.0,3
35766,4,23.0,10.0,8.0,6
35767,19,13.38888888888889,11.842105263157896,18.0,5
35768,5,30.0,10.4,3.0,2
35769,5,19.5,13.0,2.0,1
35770,19,14.61111111111111,13.421052631578947,14.0,7
35772,11,13.5,15.090909090909092,2.0,2
35773,17,17.0,13.764705882352942,10.0,4
35774,9,9.25,12.555555555555555,9.0,4
35777,10,21.333333333333332,20.1,15.0,10
35778,5,24.25,11.4,4.0,3
35779,23,14.636363636363637,14.130434782608695,5.0,2
35780,9,9.875,14.444444444444445,2.0,1
35781,12,24.09090909090909,11.833333333333334,11.0,6
35782,5,11.25,15.8,1.0,1
35784,7,24.666666666666668,12.857142857142858,6.0,3
35785,28,12.703703703703704,12.535714285714286,4.0,1
35787,15,9.071428571428571,12.6,8.0,5
35788,56,6.618181818181818,12.571428571428571,23.0,10
35789,4,22.333333333333332,15.0,16.0,7
35791,7,7.0,13.714285714285714,12.0,7
35796,9,15.0,16.333333333333332,2.0,2
35797,8,8.714285714285714,10.75,11.0,6
35799,45,7.568181818181818,13.866666666666667,11.0,6
35800,5,11.5,11.0,3.0,2
35801,4,18.333333333333332,13.25,18.0,5
35802,10,23.22222222222222,13.8,3.0,2
35803,24,13.608695652173912,13.416666666666666,9.0,6
35806,12,10.636363636363637,12.333333333333334,2.0,2
35807,48,7.76595744680851,12.395833333333334,9.0,4
35808,4,23.666666666666668,17.5,20.0,8
35810,12,17.0,13.333333333333334,7.0,3
35811,4,15.333333333333334,11.75,9.0,3
35813,6,9.8,16.166666666666668,22.0,8
35814,20,10.473684210526315,13.0,19.0,6
35816,4,30.0,14.25,9.0,4
35817,7,20.166666666666668,12.428571428571429,13.0,4
35818,6,9.4,16.166666666666668,15.0,6
35819,11,18.4,9.636363636363637,8.0,5
35823,7,16.333333333333332,12.857142857142858,6.0,4
35825,4,28.333333333333332,13.0,13.0,8
35826,30,11.724137931034482,12.066666666666666,9.0,6
35833,7,21.666666666666668,14.285714285714286,7.0,4
35834,11,13.5,12.454545454545455,1.0,1
35837,4,30.0,11.25,11.0,5
35838,9,15.125,14.333333333333334,6.0,5
